id: 0,carat,cut,color,clarity,depth,table,price,x,y,z
35794,0.39,Ideal,F,VS1,61.7,56.0,913,4.68,4.72,2.9
1098,1.0,Fair,I,SI1,66.0,56.0,2912,6.31,6.24,4.13
11837,1.0,Good,D,SI1,60.4,64.0,5096,6.39,6.3,3.83
41277,0.35,Ideal,G,SI1,61.8,55.0,503,4.54,4.56,2.81
24740,2.17,Premium,F,SI2,59.3,61.0,13084,8.6,8.53,5.08
29238,0.43,Good,I,VS2,58.0,57.0,696,4.96,5.01,2.89
13020,1.11,Ideal,G,SI1,61.9,57.0,5408,6.63,6.66,4.11
30929,0.34,Ideal,E,VS2,62.4,56.0,745,4.45,4.49,2.79
20035,0.3,Very Good,E,SI2,61.6,61.0,421,4.25,4.29,2.63
22074,1.49,Premium,H,SI1,61.9,57.0,10096,7.35,7.31,4.54
4827,0.9,Premium,F,SI2,62.0,61.0,3704,6.16,6.14,3.81
1391,0.24,Ideal,G,VVS1,62.0,55.0,559,4.01,4.03,2.49
34915,0.34,Ideal,F,VS2,62.9,55.0,880,4.48,4.46,2.81
33487,0.32,Premium,F,VS2,61.7,58.0,828,4.41,4.38,2.71
19949,1.66,Good,J,VS2,64.4,54.0,8496,7.45,7.54,4.83
48322,0.23,Ideal,G,VVS1,60.8,57.0,536,3.96,3.99,2.41
3759,0.75,Ideal,D,VS2,62.4,55.0,3456,5.83,5.8,3.63
35389,0.41,Ideal,G,VS1,61.9,57.0,899,4.76,4.81,2.96
6316,1.0,Good,E,SI2,64.0,54.0,4026,6.31,6.26,4.01
50663,0.31,Ideal,G,VS2,61.7,55.0,544,4.35,4.37,2.69
27586,1.79,Very Good,F,VS2,62.8,59.0,18429,7.7,7.8,4.87
37548,0.51,Ideal,J,SI1,62.5,56.0,988,5.06,5.12,3.18
29602,0.35,Ideal,G,VS1,60.6,56.0,706,4.57,4.6,2.78
29552,0.25,Ideal,E,VVS2,61.7,56.0,705,4.05,4.07,2.5
39403,0.41,Ideal,G,VVS2,61.3,56.0,1076,4.77,4.76,2.92
17818,1.19,Ideal,H,VS1,62.1,54.0,7181,6.8,6.83,4.23
36467,0.31,Ideal,D,VS2,62.1,55.0,942,4.32,4.31,2.68
15626,1.01,Very Good,D,SI1,63.6,59.0,6270,6.33,6.37,4.04
28704,0.41,Very Good,F,SI1,63.6,57.0,680,4.72,4.75,3.01
48326,0.33,Good,F,SI1,61.8,62.0,536,4.4,4.45,2.74
43277,0.3,Good,I,SI1,64.1,57.0,506,4.3,4.25,2.74
36085,0.32,Ideal,F,VVS1,62.3,56.0,926,4.35,4.38,2.72
31860,0.3,Premium,H,VVS2,60.6,58.0,776,4.35,4.33,2.63
26764,2.01,Good,E,SI2,60.0,64.0,16582,8.09,8.17,4.88
7003,1.0,Good,D,SI1,57.6,62.0,4155,6.62,6.5,3.78
46500,0.4,Ideal,E,VVS1,61.3,56.0,1778,4.75,4.78,2.92
1812,1.01,Fair,I,SI2,68.1,59.0,3054,6.14,6.11,4.17
41045,0.54,Ideal,G,SI1,61.7,55.0,1187,5.24,5.27,3.24
38931,0.4,Premium,E,VS1,61.2,59.0,1053,4.72,4.76,2.9
42456,0.55,Very Good,F,SI1,60.7,57.0,1316,5.27,5.3,3.21
14512,1.14,Ideal,H,SI1,60.4,57.0,5861,6.78,6.83,4.11
18068,2.01,Fair,F,I1,58.7,66.0,7294,8.3,8.19,4.84
33198,0.3,Ideal,G,VVS2,62.2,54.0,819,4.33,4.29,2.68
21044,0.31,Premium,H,VVS2,61.4,58.0,625,4.32,4.35,2.66
37921,0.23,Very Good,E,VVS1,63.3,57.0,485,3.88,3.95,2.48
5267,1.03,Good,J,VS2,63.7,56.0,3795,6.42,6.35,4.07
40009,0.41,Premium,F,VS2,62.6,57.0,1107,4.74,4.71,2.96
49797,0.7,Ideal,F,SI2,60.1,57.0,2163,5.78,5.81,3.48
32243,0.31,Ideal,H,IF,61.3,56.0,789,4.37,4.41,2.69
49276,0.54,Ideal,G,VVS2,62.1,56.0,2090,5.22,5.19,3.23
14294,1.34,Very Good,J,SI2,62.3,61.0,5787,6.97,7.05,4.37
14654,1.2,Ideal,I,VS2,62.1,57.0,5914,6.78,6.71,4.19
4265,0.9,Very Good,G,SI2,60.9,56.0,3581,6.18,6.24,3.78
30790,0.3,Ideal,E,VVS2,62.0,56.0,742,4.3,4.34,2.68
39894,0.42,Ideal,F,VS1,61.9,57.0,1103,4.81,4.79,2.97
52651,0.62,Ideal,G,VVS2,61.8,57.0,2548,5.44,5.47,3.37
27890,0.3,Ideal,H,VVS1,61.2,57.0,655,4.3,4.39,2.66
48721,0.52,Premium,G,VVS2,61.5,62.0,2012,5.17,5.14,3.17
36508,0.32,Ideal,F,VVS2,61.6,55.0,945,4.41,4.42,2.72
17203,1.2,Very Good,F,SI1,63.5,57.0,6872,6.65,6.74,4.25
35680,0.42,Very Good,F,VS1,60.9,58.0,910,4.84,4.88,2.96
41142,0.56,Very Good,H,SI1,61.3,60.0,1197,5.23,5.28,3.22
9745,1.01,Very Good,H,SI1,63.5,57.0,4659,6.31,6.35,4.02
16306,1.13,Ideal,G,VS2,62.7,57.0,6525,6.65,6.68,4.18
6167,1.01,Ideal,I,VS1,62.8,57.0,3991,6.42,6.38,4.02
33929,0.37,Very Good,E,VVS2,59.7,61.0,844,4.67,4.71,2.8
14555,1.2,Very Good,F,SI2,62.8,57.0,5880,6.73,6.78,4.24
5223,1.01,Premium,I,SI1,62.8,58.0,3782,6.4,6.34,4.0
7786,0.72,Ideal,E,VVS2,62.1,56.0,4285,5.72,5.77,3.57
50872,0.81,Premium,I,SI1,61.8,58.0,2313,5.97,5.91,3.68
36750,0.33,Ideal,F,VVS1,61.9,55.0,955,4.42,4.44,2.74
32417,0.41,Premium,D,SI1,61.0,59.0,791,4.76,4.78,2.91
12935,1.11,Very Good,F,SI1,60.1,61.0,5384,6.64,6.74,4.06
19683,0.33,Very Good,G,VS2,61.5,59.4,623,4.45,4.49,2.75
9683,1.0,Ideal,I,SI1,61.5,57.0,4649,6.39,6.43,3.94
16531,1.04,Good,F,VS2,63.7,58.0,6606,6.34,6.43,4.07
43366,0.52,Very Good,D,SI1,60.5,61.0,1408,5.19,5.23,3.15
111,0.8,Ideal,F,SI2,61.4,57.0,2761,5.96,6.0,3.67
47948,0.81,Premium,J,SI1,61.4,60.0,1917,5.98,5.94,3.66
39616,0.35,Good,E,SI2,63.9,55.0,491,4.48,4.5,2.87
33815,0.4,Ideal,I,VVS1,60.5,57.0,842,4.76,4.79,2.89
36688,0.39,Premium,E,VS2,61.4,58.0,951,4.73,4.68,2.89
42898,0.56,Very Good,G,SI1,61.8,55.0,1361,5.28,5.33,3.28
50521,0.53,Ideal,F,VVS1,62.1,53.2,2273,5.17,5.21,3.22
51782,0.6,Ideal,G,VVS2,61.6,55.0,2413,5.44,5.47,3.36
30297,0.3,Very Good,D,SI2,63.0,55.0,447,4.25,4.26,2.68
41848,0.51,Good,D,SI1,64.0,58.0,1255,5.03,5.06,3.23
7133,0.92,Ideal,G,SI1,62.6,56.0,4173,6.21,6.19,3.88
38358,0.33,Ideal,F,VVS1,62.4,55.0,1021,4.42,4.4,2.75
42389,0.6,Good,F,SI2,62.0,62.0,1306,5.33,5.4,3.32
22345,1.13,Ideal,G,VVS2,61.6,57.0,10396,6.66,6.75,4.13
32818,0.34,Ideal,D,VS2,61.4,56.0,805,4.5,4.53,2.77
17054,0.41,Ideal,F,SI2,62.0,53.0,612,4.77,4.81,2.97
36514,0.4,Good,I,IF,62.3,62.0,945,4.69,4.72,2.93
38590,0.51,Premium,F,SI2,58.3,61.0,1036,5.18,5.14,3.01
30293,0.3,Good,D,SI2,63.3,57.0,447,4.26,4.3,2.71
47934,0.56,Premium,E,VS2,61.8,56.0,1915,5.31,5.28,3.27
29643,0.35,Premium,F,VS2,62.1,60.0,706,4.45,4.51,2.78
38835,0.4,Very Good,F,VVS2,60.9,52.0,1049,4.81,4.83,2.94
7877,0.9,Premium,H,VS1,62.4,58.0,4309,6.15,6.19,3.85
44965,0.53,Good,D,SI1,63.8,56.0,1636,5.16,5.12,3.28
44575,0.53,Ideal,E,VS2,62.5,57.0,1607,5.16,5.18,3.23
45543,0.51,Ideal,F,VS2,62.9,57.0,1687,5.11,5.09,3.21
28327,0.33,Premium,G,VS1,61.9,58.0,666,4.43,4.46,2.75
31410,0.3,Ideal,G,VVS1,62.7,54.0,764,4.3,4.34,2.71
41291,0.52,Ideal,G,SI2,62.1,56.0,1210,5.13,5.18,3.2
24442,1.51,Premium,G,VS2,59.6,57.0,12696,7.52,7.49,4.47
10437,1.2,Very Good,I,SI1,61.7,56.0,4785,6.82,6.76,4.19
183,0.72,Ideal,G,SI1,61.8,56.0,2776,5.72,5.75,3.55
34735,0.37,Ideal,E,VS1,61.2,56.0,876,4.64,4.67,2.85
28111,0.36,Premium,D,SI1,61.4,58.0,663,4.56,4.59,2.81
17320,1.25,Ideal,H,VS2,60.0,56.0,6944,7.04,6.99,4.21
25982,2.01,Premium,J,VS1,60.1,59.0,15185,8.25,8.18,4.94
18273,1.36,Premium,E,SI2,61.7,59.0,7421,7.2,7.09,4.41
50262,0.54,Premium,G,VVS1,60.7,56.0,2236,5.3,5.25,3.2
41527,0.42,Ideal,G,VVS1,61.6,55.0,1235,4.87,4.81,2.98
19432,1.12,Ideal,G,VS1,61.1,56.0,8080,6.7,6.73,4.1
31314,0.32,Ideal,D,VS2,62.1,54.0,758,4.4,4.46,2.75
8192,1.02,Good,F,SI2,61.4,61.0,4368,6.4,6.44,3.94
509,0.7,Premium,F,VS2,60.6,58.0,2822,5.8,5.72,3.49
49136,0.56,Ideal,D,VS2,61.6,56.0,2066,5.31,5.27,3.26
13609,1.02,Premium,H,VS1,58.5,57.0,5569,6.65,6.61,3.88
13178,1.37,Good,I,VS2,64.1,58.0,5449,6.92,6.9,4.43
15982,1.02,Premium,E,VS2,60.4,58.0,6397,6.51,6.47,3.92
50348,0.58,Ideal,F,VS1,60.4,57.0,2245,5.42,5.37,3.26
14632,1.16,Ideal,G,SI1,61.8,55.0,5908,6.75,6.78,4.18
41957,0.23,Very Good,E,VVS2,61.2,60.0,505,3.97,4.0,2.44
35732,0.3,Ideal,D,VS2,62.5,54.0,911,4.32,4.29,2.69
50677,0.5,Ideal,G,IF,60.8,54.0,2287,5.19,5.2,3.16
50169,0.71,Ideal,I,SI1,62.5,57.0,2218,5.69,5.74,3.57
37962,0.41,Ideal,F,VS1,62.5,57.0,1007,4.75,4.76,2.97
52628,0.35,Very Good,H,SI2,63.2,61.0,551,4.49,4.47,2.83
38132,0.3,Premium,G,VVS1,61.9,59.0,1013,4.31,4.28,2.66
293,0.51,Ideal,D,VVS1,61.7,56.0,2797,5.12,5.16,3.17
3708,0.7,Premium,G,VVS2,59.3,54.0,3450,5.89,5.78,3.46
52367,0.9,Good,I,SI2,64.0,55.0,2503,6.11,6.05,3.89
7790,0.92,Premium,G,VS2,61.6,62.0,4287,6.3,6.24,3.86
36196,0.37,Ideal,F,VVS1,61.5,56.0,931,4.59,4.61,2.83
29071,0.34,Ideal,D,VS2,61.6,55.0,687,4.48,4.54,2.78
30843,0.33,Ideal,H,VS1,61.9,56.0,743,4.48,4.44,2.76
19762,1.6,Premium,H,SI2,59.4,59.0,8333,7.6,7.55,4.5
36959,0.28,Good,H,VVS1,56.0,64.0,480,4.38,4.41,2.46
45696,0.54,Very Good,G,VS1,63.6,56.0,1698,5.17,5.24,3.31
3594,0.76,Ideal,H,VVS1,61.8,57.0,3423,5.82,5.86,3.61
29731,0.31,Ideal,H,VVS1,61.8,57.0,707,4.32,4.35,2.68
34042,0.3,Ideal,G,IF,61.7,53.0,850,4.33,4.36,2.68
25341,2.0,Good,H,VS2,57.3,59.0,14042,8.27,8.24,4.73
33365,0.41,Ideal,H,VS1,61.9,56.0,827,4.75,4.78,2.95
10744,1.0,Very Good,F,SI1,61.4,62.0,4851,6.32,6.36,3.89
51527,0.7,Good,E,SI1,63.6,62.0,2386,5.57,5.6,3.55
29866,0.3,Premium,D,VS2,61.0,58.0,710,4.32,4.34,2.64
35471,0.33,Ideal,H,VVS1,62.5,56.0,901,4.44,4.42,2.77
14444,1.27,Premium,H,VS2,58.9,61.0,5832,7.09,7.03,4.16
33534,0.35,Ideal,D,VS2,60.7,56.0,829,4.56,4.6,2.78
39260,0.3,Ideal,D,VVS1,61.3,57.0,1069,4.32,4.29,2.64
34165,0.33,Ideal,G,VS1,61.4,55.0,854,4.48,4.44,2.74
48500,0.7,Fair,H,VS2,64.9,56.0,1981,5.49,5.51,3.57
9011,1.01,Premium,H,SI1,62.4,58.0,4513,6.41,6.35,3.98
33028,0.3,Ideal,D,VVS2,62.4,54.0,814,4.3,4.32,2.69
29550,0.36,Ideal,H,VVS2,61.3,55.0,705,4.62,4.64,2.84
50207,0.58,Ideal,F,VS1,61.9,56.0,2227,5.36,5.33,3.31
17253,1.52,Fair,I,SI2,64.7,58.0,6905,7.19,7.22,4.66
51349,0.75,Fair,F,SI1,64.5,60.0,2363,5.65,5.54,3.61
23731,1.54,Premium,H,VS2,61.9,59.0,11769,7.33,7.31,4.53
37695,0.41,Premium,J,VVS1,60.1,58.0,994,4.83,4.79,2.89
46716,0.7,Good,E,SI2,56.9,61.0,1793,5.85,5.9,3.34
18593,1.02,Very Good,F,VS1,62.4,58.0,7587,6.42,6.47,4.02
43481,0.7,Fair,G,SI2,69.3,60.0,1420,5.41,5.35,3.72
39834,0.5,Very Good,E,SI2,63.0,57.0,1098,5.01,5.05,3.17
32551,0.3,Fair,E,VS1,64.5,56.0,799,4.26,4.2,2.73
36659,0.3,Ideal,E,VVS2,61.4,55.0,949,4.33,4.36,2.67
20693,1.23,Premium,G,VVS2,59.6,59.0,8971,6.98,6.95,4.15
53842,0.8,Very Good,H,SI1,63.8,56.0,2739,5.85,5.91,3.75
50074,0.51,Premium,F,VVS2,60.5,59.0,2203,5.17,5.15,3.12
10629,1.2,Ideal,J,SI1,62.3,56.0,4830,6.77,6.81,4.23
19950,1.55,Ideal,J,VS2,61.4,55.0,8498,7.41,7.49,4.58
41550,0.42,Ideal,G,VVS1,61.1,56.0,1235,4.84,4.82,2.95
49240,0.58,Good,F,VS1,62.2,62.0,2084,5.37,5.44,3.36
12507,0.91,Premium,D,VS2,62.0,58.0,5259,6.15,6.2,3.83
26232,2.08,Premium,I,VVS1,62.2,58.0,15654,8.22,8.18,5.1
24177,1.52,Very Good,G,VS2,62.8,54.0,12359,7.26,7.36,4.59
333,0.73,Ideal,E,SI1,60.6,54.0,2803,5.84,5.89,3.55
9327,1.0,Premium,E,SI2,62.7,58.0,4579,6.41,6.34,4.0
11672,0.91,Very Good,E,VS1,62.8,60.0,5057,6.08,6.11,3.83
14973,1.21,Premium,D,SI2,60.9,58.0,6031,6.89,6.83,4.18
32495,0.27,Ideal,F,IF,61.8,55.0,796,4.16,4.19,2.58
18697,0.32,Good,F,VVS2,62.5,61.0,619,4.32,4.38,2.72
33452,0.32,Premium,G,VS1,62.4,58.0,828,4.4,4.35,2.73
40015,0.37,Very Good,D,VVS1,62.3,54.0,1108,4.57,4.65,2.87
275,0.73,Ideal,H,VS2,62.7,55.0,2793,5.72,5.76,3.6
35265,0.34,Ideal,G,VVS1,62.1,55.0,895,4.46,4.49,2.78
50399,0.73,Ideal,F,SI2,61.5,55.0,2255,5.79,5.85,3.58
49175,0.7,Ideal,G,SI1,61.2,57.0,2074,5.71,5.79,3.52
20053,0.31,Premium,F,VS2,61.2,58.0,625,4.35,4.37,2.67
31455,0.34,Premium,E,SI1,59.3,58.0,765,4.59,4.55,2.71
14322,1.51,Fair,J,SI2,65.1,59.0,5801,7.13,7.09,4.63
12523,1.11,Ideal,E,SI2,61.2,55.0,5262,6.68,6.72,4.1
5012,1.13,Ideal,H,I1,62.2,55.0,3745,6.69,6.65,4.15
1640,1.12,Premium,G,I1,60.3,60.0,3017,6.75,6.69,4.05
36198,0.47,Ideal,E,SI2,61.5,55.0,931,4.98,5.04,3.08
1567,0.72,Ideal,I,VS1,60.4,56.0,3005,5.8,5.86,3.52
16277,1.51,Premium,H,SI2,62.9,58.0,6511,7.31,7.26,4.58
17248,1.34,Ideal,H,SI2,61.6,56.0,6904,7.1,7.05,4.36
9870,1.03,Ideal,D,SI2,61.8,56.0,4679,6.46,6.51,4.01
49678,0.9,Good,F,I1,64.3,58.0,2143,6.09,6.05,3.9
3650,0.91,Very Good,E,SI2,58.5,60.0,3438,6.31,6.34,3.7
24148,2.3,Ideal,J,SI1,62.3,57.0,12316,8.41,8.34,5.22
36314,0.32,Premium,H,VVS1,62.7,57.0,936,4.41,4.36,2.75
48581,0.54,Premium,D,VS2,60.9,58.0,1993,5.31,5.27,3.22
3438,0.9,Premium,H,SI1,61.0,59.0,3387,6.16,6.11,3.74
23202,2.04,Premium,J,VS2,60.9,59.0,11209,8.25,8.21,5.01
47369,0.52,Very Good,D,VS2,62.9,59.0,1847,5.11,5.13,3.22
50732,0.72,Ideal,G,SI2,62.3,54.0,2295,5.76,5.79,3.6
48249,0.7,Very Good,J,VS2,61.1,61.0,1952,5.64,5.69,3.46
25866,2.01,Fair,E,SI2,62.1,66.0,14948,7.99,7.92,4.94
42670,0.44,Ideal,E,VVS2,60.9,57.0,1334,4.95,4.9,3.0
42576,0.51,Very Good,H,VS2,60.1,59.8,1328,5.14,5.19,3.1
13298,1.03,Premium,D,SI1,61.8,57.0,5491,6.53,6.49,4.02
5829,0.92,Good,D,SI2,63.9,55.0,3916,6.14,6.09,3.91
44567,0.52,Very Good,D,SI1,63.3,58.0,1605,5.15,5.12,3.25
53253,0.72,Premium,G,VS1,62.3,61.0,2646,5.73,5.66,3.55
52559,0.7,Ideal,G,VS1,60.6,57.0,2535,5.75,5.7,3.47
11108,1.03,Premium,H,SI1,61.9,58.0,4932,6.49,6.43,4.0
45209,0.51,Ideal,G,VS1,61.0,55.0,1656,5.11,5.21,3.15
16876,1.26,Very Good,G,SI1,63.0,59.0,6733,6.84,6.88,4.32
19828,1.51,Ideal,I,SI1,61.2,60.0,8396,7.39,7.37,4.52
42923,0.53,Premium,G,SI1,61.3,58.0,1363,5.21,5.16,3.18
40726,0.52,Very Good,H,SI1,62.6,59.0,1161,5.06,5.13,3.19
2580,0.78,Ideal,D,SI1,61.1,57.0,3214,5.95,5.97,3.64
25250,1.58,Very Good,D,SI1,62.7,60.0,13869,7.37,7.41,4.63
46395,0.72,Premium,G,SI2,59.1,61.0,1764,5.89,5.85,3.47
30643,0.41,Fair,I,VS1,65.3,58.0,735,4.62,4.66,3.03
30551,0.31,Ideal,D,VS2,62.5,56.0,734,4.31,4.36,2.71
44184,0.5,Very Good,H,VVS2,62.9,56.0,1569,5.03,5.08,3.18
27623,2.09,Very Good,F,SI2,61.3,59.0,18509,8.19,8.33,5.06
11608,1.12,Ideal,F,SI2,61.9,55.0,5046,6.68,6.72,4.15
21242,1.52,Very Good,D,SI2,60.6,62.0,9389,7.37,7.42,4.48
49921,0.7,Premium,G,SI1,62.0,61.0,2184,5.67,5.62,3.5
35349,0.38,Premium,E,SI1,61.2,59.0,898,4.67,4.64,2.85
20331,1.5,Good,I,SI1,64.0,60.0,8736,7.25,7.13,4.6
42583,0.51,Very Good,E,SI1,63.0,58.0,1330,4.99,5.08,3.17
28701,0.3,Very Good,G,VVS1,61.9,55.0,680,4.31,4.32,2.67
33136,0.31,Premium,E,VVS2,61.4,58.0,816,4.33,4.36,2.67
14130,0.93,Premium,F,SI1,62.3,59.0,5729,6.25,6.21,3.88
10076,0.29,Very Good,F,VVS2,60.8,63.0,592,4.28,4.31,2.61
14351,1.24,Good,E,SI2,58.5,57.0,5809,7.03,7.1,4.13
42688,0.45,Ideal,E,VVS2,61.9,56.0,1337,4.91,4.95,3.05
20630,1.0,Premium,F,VVS2,60.6,54.0,8924,6.56,6.52,3.96
8046,0.25,Ideal,G,VVS1,61.7,56.0,582,4.05,4.07,2.51
24165,1.88,Very Good,H,VS2,63.1,55.0,12339,7.86,7.81,4.94
36598,0.36,Ideal,H,IF,61.9,57.0,947,4.55,4.6,2.83
52843,0.7,Ideal,D,SI2,61.3,57.0,2575,5.73,5.76,3.52
3864,0.86,Ideal,E,SI2,60.0,56.0,3478,6.22,6.24,3.74
36803,0.3,Ideal,G,IF,61.4,57.0,956,4.37,4.33,2.67
15001,1.3,Good,H,SI2,63.7,57.0,6042,6.94,6.87,4.4
23182,1.7,Very Good,I,VS2,58.5,59.0,11190,7.81,7.89,4.59
2073,0.9,Very Good,G,SI2,63.3,59.0,3107,6.12,6.07,3.86
11854,1.11,Ideal,H,SI1,62.0,56.0,5102,6.65,6.61,4.11
42289,0.23,Good,E,VVS2,62.2,60.0,505,3.9,3.94,2.44
40784,0.61,Good,E,I1,63.4,57.1,1168,5.37,5.43,3.42
24916,1.75,Premium,D,SI2,60.6,60.0,13363,7.74,7.78,4.7
9952,1.04,Ideal,I,VS1,63.0,56.0,4696,6.44,6.41,4.05
25952,2.16,Ideal,I,SI2,61.9,54.0,15124,8.29,8.33,5.14
14164,1.2,Premium,H,SI1,62.1,55.0,5746,6.79,6.74,4.2
17048,0.3,Ideal,F,VS1,61.5,55.0,612,4.31,4.34,2.66
20066,0.31,Ideal,F,VS2,60.8,56.0,625,4.38,4.41,2.67
3661,0.86,Ideal,G,SI2,61.9,55.0,3442,6.11,6.14,3.79
12408,1.01,Ideal,D,SI1,61.6,56.0,5234,6.45,6.48,3.98
14274,0.92,Ideal,D,SI1,62.3,56.0,5779,6.2,6.23,3.87
38897,0.38,Ideal,F,VVS2,60.3,55.0,1052,4.69,4.79,2.86
35146,0.4,Very Good,F,VS1,61.3,54.0,890,4.8,4.83,2.95
18012,0.9,Ideal,E,VVS2,62.8,54.0,7286,6.11,6.21,3.87
7144,1.11,Very Good,E,SI2,61.7,63.0,4177,6.65,6.54,4.07
33417,0.32,Premium,H,VVS2,62.3,58.0,828,4.37,4.33,2.71
32913,0.33,Ideal,F,VVS2,61.9,56.0,810,4.42,4.46,2.75
51036,0.76,Premium,E,SI2,59.3,62.0,2329,6.01,5.96,3.55
32655,0.31,Premium,H,VVS2,62.3,60.0,802,4.36,4.31,2.7
15666,1.32,Premium,I,SI1,62.2,58.0,6283,7.04,6.99,4.36
33020,0.33,Ideal,E,VVS2,61.2,56.0,814,4.46,4.5,2.74
3376,0.24,Ideal,F,VS2,61.8,57.0,408,3.97,3.99,2.46
24589,2.01,Premium,E,SI1,60.4,61.0,12898,8.05,7.98,4.84
2762,0.9,Very Good,I,SI1,63.3,59.0,3251,6.14,6.05,3.86
51374,0.55,Premium,D,VVS2,61.2,57.0,2366,5.3,5.26,3.23
2248,0.91,Good,G,SI2,62.5,60.0,3149,6.05,6.08,3.79
39790,0.39,Ideal,D,VS1,60.3,56.0,1095,4.71,4.77,2.86
12863,1.24,Ideal,J,VS2,61.8,58.0,5361,6.88,6.84,4.24
39516,0.32,Ideal,E,VVS2,61.6,57.0,1080,4.43,4.4,2.72
49973,0.29,Very Good,H,VVS2,61.7,55.0,541,4.27,4.3,2.64
12914,1.13,Premium,G,SI1,60.9,60.0,5376,6.76,6.67,4.09
5158,1.02,Premium,H,SI2,59.2,59.0,3769,6.57,6.54,3.88
8436,0.77,Ideal,D,VS1,62.3,56.0,4407,5.83,5.89,3.65
28450,0.37,Ideal,G,VS2,61.4,56.0,671,4.63,4.65,2.85
23097,1.34,Premium,G,VVS2,61.3,58.0,11118,7.16,7.1,4.37
37791,0.38,Premium,E,VS1,60.2,58.0,1000,4.66,4.71,2.82
24338,1.74,Ideal,H,SI1,61.9,55.0,12605,7.71,7.74,4.78
51464,1.2,Fair,I,I1,65.1,55.0,2376,6.65,6.59,4.31
18671,1.19,Ideal,H,VS2,62.0,54.0,7633,6.79,6.83,4.22
47314,0.23,Very Good,E,VVS2,59.4,59.0,530,4.03,4.08,2.41
15898,1.22,Premium,I,VS1,60.6,61.0,6354,6.94,6.88,4.19
48723,0.52,Ideal,G,VVS2,61.8,57.0,2012,5.19,5.14,3.19
1318,0.79,Ideal,I,VS1,62.2,57.0,2958,5.89,5.94,3.68
35161,0.4,Good,D,VS2,63.5,55.0,891,4.66,4.69,2.97
45105,0.59,Ideal,H,VS2,62.2,59.0,1648,5.38,5.34,3.33
19733,1.24,Ideal,H,VS1,62.1,56.0,8299,6.85,6.88,4.26
38697,0.37,Ideal,E,VS2,61.9,53.0,1041,4.65,4.62,2.87
6330,0.91,Ideal,G,VS1,61.3,56.0,4029,6.28,6.21,3.83
9434,1.14,Ideal,F,SI2,61.7,56.0,4591,6.71,6.67,4.13
15656,1.04,Premium,F,VS2,59.6,62.0,6278,6.62,6.56,3.93
49253,0.71,Ideal,H,SI2,62.1,56.0,2086,5.76,5.71,3.56
33851,0.3,Ideal,F,VS1,61.4,56.0,844,4.37,4.33,2.67
40685,0.5,Good,E,SI1,63.7,59.0,1155,5.07,5.01,3.21
39782,0.36,Ideal,D,VS2,61.6,56.0,1094,4.57,4.55,2.81
23696,1.51,Premium,D,SI1,62.5,60.0,11760,7.27,7.23,4.54
11637,0.92,Ideal,D,SI2,61.9,55.0,5051,6.24,6.27,3.87
46345,0.7,Ideal,E,SI1,62.3,56.0,1758,5.68,5.62,3.52
47106,0.61,Premium,H,VVS2,62.4,59.0,1827,5.4,5.43,3.38
28314,0.32,Ideal,I,SI1,62.4,57.0,432,4.35,4.37,2.72
21830,1.76,Very Good,I,SI2,62.0,57.0,9898,7.7,7.74,4.78
23210,1.62,Ideal,I,VS2,61.8,55.0,11217,7.56,7.59,4.68
13372,0.24,Very Good,D,VS1,62.2,58.0,419,3.95,3.99,2.47
2711,0.31,Ideal,G,SI1,61.6,55.0,563,4.34,4.37,2.68
27708,0.36,Good,E,SI2,63.7,54.0,648,4.55,4.52,2.89
37141,0.4,Very Good,F,VVS2,62.9,55.0,972,4.72,4.75,2.98
49029,0.61,Ideal,H,VS1,60.8,56.0,2053,5.51,5.47,3.34
51210,0.74,Very Good,I,SI1,63.8,58.0,2352,5.72,5.76,3.66
20206,1.55,Very Good,I,SI1,62.0,62.0,8644,7.33,7.47,4.59
11033,1.0,Very Good,G,SI1,61.4,57.0,4919,6.45,6.42,3.95
1604,0.7,Ideal,F,VS2,62.7,55.0,3011,5.66,5.69,3.56
27423,2.01,Very Good,H,SI1,58.2,63.0,18027,8.32,8.23,4.82
30560,0.31,Ideal,D,VS2,62.5,56.0,734,4.34,4.36,2.72
51670,0.7,Ideal,F,SI2,62.1,57.0,2398,5.65,5.69,3.52
3036,0.31,Ideal,G,VVS2,62.2,55.0,565,4.32,4.36,2.7
13432,0.92,Ideal,E,SI1,62.1,56.0,5516,6.22,6.24,3.87
36798,0.34,Ideal,E,VS2,62.6,55.0,956,4.45,4.43,2.78
45652,0.38,Ideal,J,SI1,62.0,54.0,525,4.67,4.71,2.91
30372,0.36,Ideal,H,VS2,62.1,55.0,729,4.61,4.57,2.85
47347,0.5,Ideal,D,VS2,62.5,54.0,1845,5.09,5.05,3.17
31868,0.3,Premium,H,VVS2,62.0,58.0,776,4.35,4.3,2.68
31804,0.37,Very Good,H,VVS1,61.9,55.0,774,4.6,4.66,2.86
31198,0.32,Ideal,I,VVS1,62.5,55.0,756,4.4,4.37,2.74
36056,0.31,Ideal,G,IF,61.9,56.0,924,4.36,4.39,2.71
12111,1.01,Premium,H,VS2,61.3,59.0,5166,6.41,6.45,3.94
9589,1.04,Ideal,H,SI1,60.3,57.0,4629,6.55,6.58,3.96
25895,1.82,Very Good,G,SI1,62.7,58.0,15025,7.68,7.75,4.84
47538,0.63,Premium,G,VS2,61.5,57.0,1871,5.54,5.51,3.4
16826,1.21,Premium,H,VS2,61.5,58.0,6710,6.82,6.78,4.18
